time,temperature_2m,precipitation,soil_moisture_0_to_7cm,wind_gusts_10m,Rolling_72h_Rainfall,Pending_Target_Tons,Days_To_Deadline,Overtime_Capacity_hrs,Recommended_Action
2025-09-17 18:00:00,26.3,0.0,0.473,7.2,29.9,935,15,3,Normal Operations
2025-09-17 19:00:00,25.8,0.0,0.474,4.7,29.9,538,4,4,Normal Operations
2025-09-17 20:00:00,25.5,0.0,0.474,2.9,29.9,302,8,3,Normal Operations
2025-09-17 21:00:00,25.2,0.0,0.475,1.1,29.9,283,15,4,Normal Operations
2025-09-17 22:00:00,25.0,0.0,0.475,0.7,29.9,222,5,3,Normal Operations
2025-09-17 23:00:00,24.8,0.0,0.475,1.8,29.4,500,10,1,Normal Operations
2025-09-18 00:00:00,24.7,0.0,0.475,8.6,29.3,866,9,3,Normal Operations
2025-09-18 01:00:00,24.4,0.0,0.476,8.6,29.3,393,12,1,Normal Operations
2025-09-18 02:00:00,24.2,0.0,0.476,8.3,29.3,379,12,1,Normal Operations
2025-09-18 03:00:00,23.9,1.3,0.489,6.8,30.6,936,10,0,Normal Operations
2025-09-18 04:00:00,23.5,2.4,0.515,12.2,33.0,983,5,1,Pause Operations & Maintain Equipment
2025-09-18 05:00:00,23.6,0.3,0.51,5.8,33.3,709,1,2,Normal Operations
2025-09-18 06:00:00,24.3,0.0,0.492,7.9,33.3,297,12,1,Normal Operations
2025-09-18 07:00:00,25.4,0.0,0.492,10.1,33.3,610,9,3,Normal Operations
2025-09-18 08:00:00,26.4,0.1,0.492,10.4,33.4,851,12,1,Normal Operations
2025-09-18 09:00:00,27.5,0.2,0.492,17.6,33.5,243,5,3,Normal Operations
2025-09-18 10:00:00,28.3,0.1,0.49,19.8,33.4,708,6,3,Normal Operations
2025-09-18 11:00:00,28.6,0.1,0.489,20.2,33.099999999999994,300,4,2,Normal Operations
2025-09-18 12:00:00,29.0,0.1,0.488,20.9,19.7,223,6,1,Normal Operations
2025-09-18 13:00:00,29.1,0.0,0.486,20.2,19.4,286,12,1,Normal Operations
2025-09-18 14:00:00,29.5,0.1,0.484,17.6,18.4,425,8,4,Normal Operations
2025-09-18 15:00:00,29.7,0.0,0.482,16.9,18.1,563,3,4,Normal Operations
2025-09-18 16:00:00,29.5,0.1,0.482,13.3,16.7,448,5,0,Normal Operations
2025-09-18 17:00:00,28.2,0.3,0.484,11.9,16.9,870,2,3,Normal Operations
2025-09-18 18:00:00,27.2,0.0,0.489,3.2,16.4,759,14,2,Normal Operations
2025-09-18 19:00:00,26.2,0.0,0.489,4.0,15.1,863,2,4,Normal Operations
2025-09-18 20:00:00,25.6,0.0,0.488,4.3,14.7,502,13,1,Normal Operations
2025-09-18 21:00:00,25.2,0.0,0.488,3.2,14.5,445,7,0,Normal Operations
2025-09-18 22:00:00,24.8,0.0,0.488,5.0,14.4,610,10,2,Normal Operations
2025-09-18 23:00:00,24.4,0.0,0.487,5.0,14.4,246,13,1,Normal Operations
2025-09-19 00:00:00,24.5,0.0,0.487,2.9,14.4,247,10,1,Normal Operations
2025-09-19 01:00:00,24.3,0.0,0.487,2.9,14.4,963,14,3,Normal Operations
2025-09-19 02:00:00,24.0,0.0,0.487,2.9,14.4,810,11,3,Normal Operations
2025-09-19 03:00:00,23.6,0.0,0.486,5.0,14.4,919,10,4,Normal Operations
2025-09-19 04:00:00,23.4,0.0,0.486,10.4,14.4,588,6,4,Normal Operations
2025-09-19 05:00:00,23.1,0.0,0.486,12.2,13.8,739,4,1,Normal Operations
2025-09-19 06:00:00,25.5,0.0,0.465,4.0,13.6,650,5,1,Normal Operations
2025-09-19 07:00:00,26.8,0.0,0.466,6.5,13.6,437,1,4,Normal Operations
2025-09-19 08:00:00,28.1,0.0,0.466,11.5,13.5,971,7,4,Normal Operations
2025-09-19 09:00:00,29.0,0.0,0.465,17.3,13.5,740,8,1,Normal Operations
2025-09-19 10:00:00,29.6,0.0,0.464,21.6,13.4,878,9,2,Normal Operations
2025-09-19 11:00:00,30.1,0.1,0.462,20.9,13.4,572,8,1,Normal Operations
2025-09-19 12:00:00,30.4,0.0,0.46,20.2,13.3,250,5,2,Normal Operations
2025-09-19 13:00:00,30.9,0.0,0.458,20.2,13.2,514,3,2,Normal Operations
2025-09-19 14:00:00,31.1,0.0,0.456,20.2,13.1,397,10,1,Normal Operations
2025-09-19 15:00:00,31.0,0.0,0.454,20.2,12.2,710,11,0,Normal Operations
2025-09-19 16:00:00,29.5,0.1,0.454,18.4,10.9,362,9,4,Normal Operations
2025-09-19 17:00:00,28.7,0.1,0.455,13.7,10.9,863,15,3,Normal Operations
2025-09-19 18:00:00,28.8,0.0,0.453,5.8,9.4,243,6,1,Normal Operations
2025-09-19 19:00:00,28.0,0.0,0.454,4.3,7.5,445,15,2,Normal Operations
2025-09-19 20:00:00,27.2,0.0,0.455,4.7,7.4,723,5,1,Normal Operations
2025-09-19 21:00:00,26.5,0.0,0.455,7.2,7.4,671,13,4,Normal Operations
2025-09-19 22:00:00,26.0,0.0,0.456,7.6,7.4,980,3,2,Normal Operations
2025-09-19 23:00:00,25.4,0.0,0.456,7.2,7.4,101,6,3,Normal Operations
2025-09-20 00:00:00,25.1,0.0,0.457,4.3,7.4,996,3,3,Normal Operations
2025-09-20 01:00:00,24.9,0.0,0.458,5.0,7.4,403,10,3,Normal Operations
2025-09-20 02:00:00,24.4,1.1,0.467,6.1,8.5,353,12,0,Normal Operations
2025-09-20 03:00:00,24.3,0.0,0.467,7.2,8.1,751,6,2,Normal Operations
2025-09-20 04:00:00,23.9,0.0,0.467,7.2,7.8,552,4,2,Normal Operations
2025-09-20 05:00:00,23.6,0.0,0.468,9.0,7.8,136,15,0,Normal Operations
2025-09-20 06:00:00,25.4,0.0,0.43,13.3,7.8,259,2,2,Normal Operations
2025-09-20 07:00:00,26.5,0.0,0.431,15.1,7.5,108,8,0,Normal Operations
2025-09-20 08:00:00,28.0,0.0,0.432,14.0,7.3,332,4,1,Normal Operations
2025-09-20 09:00:00,29.1,0.0,0.431,16.2,7.1,198,9,4,Normal Operations
2025-09-20 10:00:00,30.0,0.0,0.43,18.0,6.9,758,7,3,Normal Operations
2025-09-20 11:00:00,30.7,0.0,0.428,18.7,6.699999999999999,915,12,0,Normal Operations
2025-09-20 12:00:00,31.2,0.0,0.425,20.9,6.6,307,2,0,Normal Operations
2025-09-20 13:00:00,31.3,0.1,0.423,20.9,6.6000000000000005,230,4,0,Normal Operations
2025-09-20 14:00:00,30.7,0.1,0.422,21.6,6.7,503,5,1,Normal Operations
2025-09-20 15:00:00,28.4,1.5,0.437,20.9,8.2,251,3,0,Normal Operations
2025-09-20 16:00:00,28.3,0.1,0.437,16.9,8.3,153,9,4,Normal Operations
2025-09-20 17:00:00,27.9,0.0,0.438,14.4,8.3,219,13,4,Normal Operations
2025-09-20 18:00:00,26.9,0.0,0.44,13.7,8.3,772,5,3,Normal Operations
2025-09-20 19:00:00,26.7,0.0,0.441,3.6,8.3,727,2,1,Normal Operations
2025-09-20 20:00:00,26.1,0.0,0.441,2.9,8.3,686,11,4,Normal Operations
2025-09-20 21:00:00,25.7,0.0,0.441,4.0,8.3,724,3,2,Normal Operations
2025-09-20 22:00:00,25.4,0.0,0.442,5.0,8.3,519,14,2,Normal Operations
2025-09-20 23:00:00,25.1,0.0,0.442,6.8,8.3,521,15,2,Normal Operations
2025-09-21 00:00:00,24.9,0.0,0.443,9.0,8.3,203,9,0,Normal Operations
2025-09-21 01:00:00,24.8,0.0,0.443,13.0,8.3,951,7,0,Normal Operations
2025-09-21 02:00:00,24.7,0.0,0.444,15.1,8.3,353,2,2,Normal Operations
2025-09-21 03:00:00,24.6,0.0,0.444,16.9,6.999999999999999,326,9,3,Normal Operations
2025-09-21 04:00:00,24.5,0.0,0.444,16.9,4.6,211,14,3,Normal Operations
2025-09-21 05:00:00,24.3,0.0,0.445,14.0,4.3,609,4,0,Normal Operations
2025-09-21 06:00:00,25.2,0.0,0.43,14.4,4.3,572,13,2,Normal Operations
2025-09-21 07:00:00,26.3,0.0,0.431,16.6,4.3,198,9,3,Normal Operations
2025-09-21 08:00:00,27.8,0.0,0.43,22.3,4.199999999999999,252,15,0,Normal Operations
2025-09-21 09:00:00,29.2,0.1,0.429,24.5,4.1,960,13,2,Normal Operations
2025-09-21 10:00:00,30.4,0.1,0.428,27.0,4.1,995,2,1,Normal Operations
2025-09-21 11:00:00,31.3,0.0,0.425,27.7,4.0,977,15,2,Normal Operations
2025-09-21 12:00:00,31.8,0.0,0.422,27.4,3.9,437,12,2,Normal Operations
2025-09-21 13:00:00,32.0,0.0,0.419,25.9,3.9,805,10,4,Normal Operations
2025-09-21 14:00:00,31.8,0.0,0.417,26.3,3.8,921,12,4,Normal Operations
2025-09-21 15:00:00,31.7,0.0,0.415,24.1,3.8,262,4,1,Normal Operations
2025-09-21 16:00:00,31.4,0.0,0.414,23.0,3.7,819,5,1,Normal Operations
2025-09-21 17:00:00,30.1,0.0,0.414,14.8,3.4,780,2,2,Normal Operations
2025-09-21 18:00:00,28.6,0.0,0.4,2.5,3.4,260,10,3,Normal Operations
2025-09-21 19:00:00,27.6,0.0,0.401,6.1,3.4,679,1,1,Normal Operations
2025-09-21 20:00:00,27.0,0.0,0.402,7.9,3.4,900,7,2,Normal Operations
2025-09-21 21:00:00,26.5,0.0,0.403,8.6,3.4,497,10,0,Normal Operations
2025-09-21 22:00:00,25.8,0.0,0.404,7.9,3.4,376,1,4,Normal Operations
2025-09-21 23:00:00,25.6,0.0,0.404,5.0,3.4,915,11,3,Normal Operations
2025-09-22 00:00:00,25.4,0.0,0.405,3.2,3.4,603,11,2,Normal Operations
2025-09-22 01:00:00,25.2,0.0,0.406,3.6,3.4,995,8,0,Normal Operations
2025-09-22 02:00:00,25.0,0.0,0.407,3.6,3.4,491,3,4,Normal Operations
2025-09-22 03:00:00,24.4,0.0,0.407,5.0,3.4,234,14,0,Normal Operations
2025-09-22 04:00:00,24.2,0.0,0.408,6.5,3.4,294,10,2,Normal Operations
2025-09-22 05:00:00,23.9,0.0,0.409,9.7,3.4,500,6,1,Normal Operations
2025-09-22 06:00:00,25.7,0.0,0.397,16.9,3.4,739,7,4,Normal Operations
2025-09-22 07:00:00,27.0,0.0,0.397,19.4,3.4,132,10,0,Normal Operations
2025-09-22 08:00:00,28.6,0.0,0.397,21.6,3.4,787,1,1,Normal Operations
2025-09-22 09:00:00,29.9,0.0,0.396,24.1,3.4,559,14,3,Normal Operations
2025-09-22 10:00:00,31.3,0.0,0.394,25.9,3.4,982,6,2,Normal Operations
2025-09-22 11:00:00,32.2,0.0,0.391,25.9,3.3,569,7,2,Normal Operations
2025-09-22 12:00:00,32.6,0.0,0.388,25.6,3.3,474,6,4,Normal Operations
2025-09-22 13:00:00,32.6,0.0,0.385,25.6,3.3,121,4,0,Normal Operations
2025-09-22 14:00:00,32.8,0.0,0.382,25.2,3.3,849,1,3,Normal Operations
2025-09-22 15:00:00,32.3,0.0,0.38,23.4,3.3,769,11,4,Normal Operations
2025-09-22 16:00:00,31.3,0.0,0.379,22.7,3.2,137,9,4,Normal Operations
2025-09-22 17:00:00,29.6,0.0,0.379,19.4,3.1,329,4,0,Normal Operations
2025-09-22 18:00:00,27.9,0.0,0.386,9.4,3.1,464,7,3,Normal Operations
2025-09-22 19:00:00,26.9,0.0,0.387,9.4,3.1,662,7,0,Normal Operations
2025-09-22 20:00:00,26.2,0.0,0.387,10.8,3.1,537,2,2,Normal Operations
2025-09-22 21:00:00,25.3,0.0,0.388,10.4,3.1,875,1,1,Normal Operations
2025-09-22 22:00:00,24.4,0.0,0.388,7.6,3.1,382,8,2,Normal Operations
2025-09-22 23:00:00,23.6,0.0,0.389,6.1,3.1,126,8,2,Normal Operations
2025-09-23 00:00:00,23.2,0.0,0.389,7.2,3.1,325,7,4,Normal Operations
2025-09-23 01:00:00,23.3,0.0,0.39,5.8,3.1,376,14,2,Normal Operations
2025-09-23 02:00:00,23.4,0.0,0.39,2.5,2.0,897,15,3,Normal Operations
2025-09-23 03:00:00,23.1,0.0,0.391,2.2,2.0,708,15,2,Normal Operations
2025-09-23 04:00:00,22.7,0.0,0.391,4.0,2.0,383,15,3,Normal Operations
2025-09-23 05:00:00,22.6,0.0,0.391,4.7,2.0,978,15,0,Normal Operations
2025-09-23 06:00:00,24.0,0.0,0.385,11.2,2.0,580,8,4,Normal Operations
2025-09-23 07:00:00,25.4,0.0,0.385,13.3,2.0,552,3,3,Normal Operations
2025-09-23 08:00:00,27.0,0.0,0.384,17.6,2.0,928,11,2,Normal Operations
2025-09-23 09:00:00,28.6,0.0,0.383,20.5,2.0,915,2,4,Normal Operations
2025-09-23 10:00:00,30.4,0.0,0.381,22.0,2.0,758,7,4,Normal Operations
2025-09-23 11:00:00,31.0,0.0,0.379,29.5,2.0,615,8,3,Normal Operations
2025-09-23 12:00:00,31.4,0.0,0.376,29.9,2.0,646,1,3,Normal Operations
2025-09-23 13:00:00,31.7,0.1,0.374,28.1,2.0,291,12,1,Normal Operations
2025-09-23 14:00:00,31.8,0.0,0.371,26.6,1.9,148,10,1,Normal Operations
2025-09-23 15:00:00,31.4,0.0,0.369,26.6,0.4,611,9,4,Normal Operations
2025-09-23 16:00:00,30.3,0.0,0.368,26.6,0.3,116,15,1,Normal Operations
2025-09-23 17:00:00,29.0,0.0,0.367,21.6,0.3,271,13,2,Normal Operations
2025-09-23 18:00:00,28.2,0.0,0.368,17.3,0.3,319,15,0,Normal Operations
2025-09-23 19:00:00,27.4,0.0,0.368,13.7,0.3,257,11,4,Normal Operations
2025-09-23 20:00:00,26.5,0.0,0.368,11.2,0.3,576,4,0,Normal Operations
2025-09-23 21:00:00,26.1,0.0,0.369,8.6,0.3,145,14,1,Normal Operations
2025-09-23 22:00:00,25.8,0.0,0.369,10.1,0.3,472,12,3,Normal Operations
2025-09-23 23:00:00,25.5,0.0,0.369,13.3,0.3,617,14,4,Normal Operations
2025-09-24 00:00:00,25.3,0.0,0.37,17.6,0.3,198,4,1,Normal Operations
2025-09-24 01:00:00,25.1,0.0,0.37,21.6,0.3,991,3,2,Normal Operations
2025-09-24 02:00:00,24.9,0.0,0.37,22.3,0.3,844,6,4,Normal Operations
2025-09-24 03:00:00,24.7,0.0,0.37,23.0,0.3,136,1,4,Normal Operations
2025-09-24 04:00:00,24.3,0.0,0.371,23.0,0.3,379,6,3,Normal Operations
2025-09-24 05:00:00,24.1,0.0,0.371,20.5,0.3,448,2,4,Normal Operations
2025-09-24 06:00:00,24.9,0.0,0.376,19.8,0.3,596,9,3,Normal Operations
2025-09-24 07:00:00,25.9,0.0,0.376,20.9,0.3,401,2,1,Normal Operations
2025-09-24 08:00:00,27.5,0.0,0.375,23.4,0.3,280,7,2,Normal Operations
2025-09-24 09:00:00,29.1,0.0,0.373,28.4,0.2,706,12,2,Normal Operations
2025-09-24 10:00:00,30.2,0.0,0.371,39.2,0.1,198,1,4,Normal Operations
2025-09-24 11:00:00,31.0,0.0,0.369,42.5,0.1,799,12,4,Normal Operations
2025-09-24 12:00:00,31.5,0.0,0.367,46.8,0.1,215,7,1,Normal Operations
2025-09-24 13:00:00,31.7,0.0,0.364,43.6,0.1,290,5,3,Normal Operations
2025-09-24 14:00:00,29.6,0.9,0.372,39.2,1.0,352,8,2,Normal Operations
2025-09-24 15:00:00,26.4,3.4,0.413,29.5,4.4,260,4,3,Pre-emptive Overtime Prior Shift
2025-09-24 16:00:00,27.0,0.3,0.416,10.1,4.7,355,15,1,Normal Operations
2025-09-24 17:00:00,26.8,0.0,0.416,9.0,4.7,422,12,2,Normal Operations
2025-09-24 18:00:00,26.6,0.1,0.377,6.5,4.8,227,15,2,Normal Operations
2025-09-24 19:00:00,26.5,0.0,0.378,2.2,4.8,117,10,0,Normal Operations
2025-09-24 20:00:00,26.2,0.0,0.378,2.9,4.8,892,7,1,Normal Operations
2025-09-24 21:00:00,25.6,0.0,0.378,5.4,4.8,834,6,1,Normal Operations
2025-09-24 22:00:00,25.4,0.1,0.379,13.7,4.9,665,5,0,Normal Operations
2025-09-24 23:00:00,24.2,2.6,0.414,18.4,7.5,669,4,3,Pre-emptive Overtime Prior Shift
2025-09-25 00:00:00,23.3,2.2,0.444,17.3,9.7,422,15,0,Pause Operations & Maintain Equipment
2025-09-25 01:00:00,23.2,0.0,0.444,15.8,9.7,971,7,1,Normal Operations
2025-09-25 02:00:00,23.2,0.4,0.449,14.0,10.1,785,12,3,Normal Operations
2025-09-25 03:00:00,23.3,0.2,0.45,18.0,10.3,891,5,2,Normal Operations
2025-09-25 04:00:00,23.2,0.0,0.45,18.7,10.3,725,5,0,Normal Operations
2025-09-25 05:00:00,23.3,0.0,0.449,19.4,10.3,387,15,3,Normal Operations
2025-09-25 06:00:00,23.9,0.8,0.5,24.5,11.1,953,1,3,Normal Operations
2025-09-25 07:00:00,24.6,0.2,0.498,28.1,11.3,762,2,3,Normal Operations
2025-09-25 08:00:00,25.1,0.3,0.497,27.7,11.6,738,5,0,Normal Operations
2025-09-25 09:00:00,26.4,0.0,0.495,34.2,11.6,254,13,2,Normal Operations
2025-09-25 10:00:00,27.6,0.1,0.492,33.8,11.7,589,3,3,Normal Operations
2025-09-25 11:00:00,28.8,0.1,0.489,32.8,11.8,485,14,0,Normal Operations
2025-09-25 12:00:00,29.0,0.2,0.487,34.2,12.0,884,13,1,Normal Operations
2025-09-25 13:00:00,28.6,0.5,0.488,34.2,12.5,203,2,0,Normal Operations
2025-09-25 14:00:00,26.6,4.8,0.509,28.4,17.3,492,14,0,Pause Operations & Maintain Equipment
2025-09-25 15:00:00,26.0,0.8,0.509,29.2,18.1,910,14,0,Normal Operations
2025-09-25 16:00:00,26.7,0.0,0.504,24.5,18.1,345,4,3,Normal Operations
2025-09-25 17:00:00,26.5,0.0,0.501,21.6,18.1,275,4,0,Normal Operations
2025-09-25 18:00:00,25.9,0.0,0.48,25.6,18.1,138,4,1,Normal Operations
2025-09-25 19:00:00,25.4,0.0,0.479,21.2,18.1,576,4,3,Normal Operations
2025-09-25 20:00:00,25.3,0.0,0.479,19.4,18.1,781,3,1,Normal Operations
2025-09-25 21:00:00,25.1,0.0,0.478,20.5,18.1,858,13,4,Normal Operations
2025-09-25 22:00:00,24.9,0.0,0.478,20.9,18.1,637,12,0,Normal Operations
2025-09-25 23:00:00,24.8,0.0,0.477,22.0,18.1,966,7,3,Normal Operations
2025-09-26 00:00:00,24.7,0.0,0.477,22.7,18.1,917,9,3,Normal Operations
2025-09-26 01:00:00,24.8,0.0,0.477,22.7,18.1,507,12,0,Normal Operations
2025-09-26 02:00:00,24.7,0.0,0.476,22.3,18.1,624,5,2,Normal Operations
2025-09-26 03:00:00,24.6,0.0,0.476,20.5,18.1,927,4,2,Normal Operations
2025-09-26 04:00:00,24.5,0.0,0.476,21.6,18.1,605,11,1,Normal Operations
2025-09-26 05:00:00,24.5,0.0,0.475,22.0,18.1,924,2,0,Normal Operations
2025-09-26 06:00:00,26.1,0.0,0.462,18.7,18.1,135,2,0,Normal Operations
2025-09-26 07:00:00,27.3,0.0,0.462,19.8,18.1,784,5,4,Normal Operations
2025-09-26 08:00:00,28.6,0.0,0.461,20.5,18.1,119,7,2,Normal Operations
2025-09-26 09:00:00,30.0,0.1,0.459,24.1,18.2,420,10,2,Normal Operations
2025-09-26 10:00:00,31.0,0.1,0.458,26.6,18.3,875,10,0,Normal Operations
2025-09-26 11:00:00,31.6,0.2,0.456,27.4,18.5,611,9,1,Normal Operations
2025-09-26 12:00:00,31.9,0.1,0.455,27.0,18.6,499,13,0,Normal Operations
2025-09-26 13:00:00,29.6,4.1,0.504,27.4,22.6,753,7,1,Pause Operations & Maintain Equipment
2025-09-26 14:00:00,27.0,5.4,0.509,25.6,28.0,982,5,2,Pause Operations & Maintain Equipment
2025-09-26 15:00:00,27.8,0.1,0.505,18.0,28.1,570,10,4,Normal Operations
2025-09-26 16:00:00,28.3,0.0,0.501,20.9,28.1,242,10,3,Normal Operations
2025-09-26 17:00:00,27.4,0.0,0.498,19.8,28.1,191,10,2,Normal Operations
2025-09-26 18:00:00,26.8,0.0,0.492,13.7,28.1,453,6,1,Normal Operations
2025-09-26 19:00:00,26.2,0.1,0.491,18.7,28.2,933,11,0,Normal Operations
2025-09-26 20:00:00,26.0,0.0,0.49,23.0,28.2,899,12,2,Normal Operations
2025-09-26 21:00:00,25.5,0.2,0.49,24.5,28.4,826,3,4,Normal Operations
2025-09-26 22:00:00,25.1,0.1,0.489,20.2,28.5,953,5,1,Normal Operations
2025-09-26 23:00:00,24.7,0.3,0.491,21.6,28.8,150,8,0,Normal Operations
2025-09-27 00:00:00,24.7,0.2,0.491,23.0,29.0,764,1,3,Normal Operations
2025-09-27 01:00:00,24.5,0.5,0.494,22.7,29.5,797,12,1,Normal Operations
2025-09-27 02:00:00,24.5,1.0,0.504,22.0,30.5,674,1,0,Normal Operations
2025-09-27 03:00:00,24.5,0.4,0.504,18.7,30.9,289,7,3,Normal Operations
2025-09-27 04:00:00,24.4,0.0,0.501,18.7,30.9,224,14,0,Normal Operations
2025-09-27 05:00:00,24.2,0.5,0.505,19.1,31.4,249,5,3,Normal Operations
2025-09-27 06:00:00,25.2,0.1,0.496,19.8,31.5,413,14,3,Normal Operations
2025-09-27 07:00:00,25.9,0.1,0.495,21.6,31.6,669,5,3,Normal Operations
2025-09-27 08:00:00,26.4,0.1,0.495,21.2,31.7,441,1,0,Normal Operations
2025-09-27 09:00:00,27.8,0.6,0.498,25.2,32.3,404,9,3,Normal Operations
2025-09-27 10:00:00,27.7,0.2,0.497,25.6,32.5,791,1,1,Normal Operations
2025-09-27 11:00:00,28.7,0.2,0.495,25.2,32.7,781,5,4,Normal Operations
2025-09-27 12:00:00,29.7,0.2,0.494,27.7,32.9,937,10,4,Normal Operations
2025-09-27 13:00:00,29.8,0.1,0.491,27.7,33.0,882,9,3,Normal Operations
2025-09-27 14:00:00,26.8,5.1,0.51,27.0,37.2,153,14,4,Pause Operations & Maintain Equipment
2025-09-27 15:00:00,27.7,0.1,0.506,12.6,33.9,543,15,4,Normal Operations
2025-09-27 16:00:00,26.3,5.8,0.52,22.7,39.4,712,4,3,Pre-emptive Overtime Prior Shift
2025-09-27 17:00:00,25.6,2.3,0.503,23.8,41.7,363,13,3,Pause Operations & Maintain Equipment
2025-09-27 18:00:00,25.9,0.0,0.496,10.1,41.6,152,8,1,Normal Operations
2025-09-27 19:00:00,25.7,0.0,0.495,8.3,41.6,671,6,2,Normal Operations
2025-09-27 20:00:00,25.6,0.0,0.495,14.0,41.6,719,11,0,Normal Operations
2025-09-27 21:00:00,25.5,0.0,0.494,23.0,41.6,104,15,3,Normal Operations
2025-09-27 22:00:00,25.4,0.0,0.494,26.3,41.5,202,3,3,Normal Operations
2025-09-27 23:00:00,25.1,0.0,0.493,26.3,38.9,295,4,4,Normal Operations
2025-09-28 00:00:00,24.8,0.0,0.492,23.8,36.7,873,2,1,Normal Operations
2025-09-28 01:00:00,24.5,0.1,0.492,23.4,36.8,976,1,4,Normal Operations
2025-09-28 02:00:00,24.3,0.1,0.493,23.0,36.5,983,13,3,Normal Operations
2025-09-28 03:00:00,24.1,0.1,0.492,22.3,36.4,449,14,3,Normal Operations
2025-09-28 04:00:00,23.9,0.0,0.492,22.3,36.4,146,8,4,Normal Operations
2025-09-28 05:00:00,23.8,0.0,0.492,19.1,36.4,966,1,3,Normal Operations
2025-09-28 06:00:00,24.2,0.2,0.494,21.6,35.8,922,14,2,Normal Operations
2025-09-28 07:00:00,25.3,0.1,0.494,28.1,35.7,919,13,0,Normal Operations
2025-09-28 08:00:00,26.0,0.2,0.494,32.0,35.599999999999994,755,11,0,Normal Operations
2025-09-28 09:00:00,27.1,0.1,0.493,31.3,35.7,368,1,0,Normal Operations
2025-09-28 10:00:00,28.2,0.1,0.491,32.4,35.7,469,4,2,Normal Operations
2025-09-28 11:00:00,28.5,0.1,0.489,35.3,35.7,735,10,3,Normal Operations
2025-09-28 12:00:00,28.8,0.1,0.487,35.6,35.6,205,12,4,Normal Operations
2025-09-28 13:00:00,29.6,0.1,0.484,32.8,35.2,769,10,1,Normal Operations
2025-09-28 14:00:00,29.8,0.1,0.482,31.7,30.5,758,15,3,Normal Operations
2025-09-28 15:00:00,30.0,0.1,0.481,29.2,29.8,756,6,2,Normal Operations
2025-09-28 16:00:00,28.0,0.3,0.482,26.6,30.1,219,9,2,Normal Operations
2025-09-28 17:00:00,27.7,0.0,0.482,17.3,30.1,930,1,0,Normal Operations
2025-09-28 18:00:00,27.0,0.0,0.467,12.2,30.1,886,7,3,Normal Operations
2025-09-28 19:00:00,26.1,0.1,0.468,11.5,30.2,703,10,0,Normal Operations
2025-09-28 20:00:00,25.4,0.3,0.471,19.4,30.5,157,11,1,Normal Operations
2025-09-28 21:00:00,25.0,0.0,0.471,16.2,30.5,445,5,0,Normal Operations
2025-09-28 22:00:00,25.0,0.2,0.473,16.6,30.7,840,12,1,Normal Operations
2025-09-28 23:00:00,25.0,0.0,0.473,14.4,30.7,573,15,2,Normal Operations
2025-09-29 00:00:00,24.7,0.0,0.474,11.9,30.7,216,8,0,Normal Operations
2025-09-29 01:00:00,24.6,0.0,0.474,11.9,30.7,929,14,0,Normal Operations
2025-09-29 02:00:00,24.1,0.0,0.474,10.4,30.7,890,7,4,Normal Operations
2025-09-29 03:00:00,23.8,0.0,0.474,11.5,30.7,226,4,2,Normal Operations
2025-09-29 04:00:00,23.5,0.0,0.474,11.5,30.7,492,4,4,Normal Operations
2025-09-29 05:00:00,23.2,0.0,0.474,10.8,30.7,740,6,1,Normal Operations
2025-09-29 06:00:00,24.4,0.0,0.471,9.0,30.7,157,6,1,Normal Operations
2025-09-29 07:00:00,25.4,0.0,0.471,14.4,30.7,733,9,2,Normal Operations
2025-09-29 08:00:00,26.2,0.1,0.472,18.0,30.8,612,12,1,Normal Operations
2025-09-29 09:00:00,27.2,0.1,0.471,18.4,30.8,850,5,2,Normal Operations
2025-09-29 10:00:00,28.2,0.1,0.47,19.8,30.8,901,8,1,Normal Operations
2025-09-29 11:00:00,29.2,0.0,0.467,21.6,30.6,195,5,3,Normal Operations
2025-09-29 12:00:00,29.8,0.1,0.465,21.6,30.6,737,2,0,Normal Operations
2025-09-29 13:00:00,30.1,0.0,0.462,21.2,26.5,217,15,3,Normal Operations
2025-09-29 14:00:00,29.9,0.0,0.46,16.9,21.1,659,6,2,Normal Operations
2025-09-29 15:00:00,29.4,0.2,0.46,17.6,21.2,700,9,2,Normal Operations
2025-09-29 16:00:00,28.9,0.2,0.46,16.2,21.4,587,13,3,Normal Operations
2025-09-29 17:00:00,27.9,0.0,0.46,10.8,21.4,336,3,0,Normal Operations
2025-09-29 18:00:00,26.2,0.0,0.468,8.3,21.4,984,1,0,Normal Operations
2025-09-29 19:00:00,25.7,0.0,0.468,7.9,21.3,996,1,4,Normal Operations
2025-09-29 20:00:00,25.1,0.0,0.468,9.0,21.3,371,13,1,Normal Operations
2025-09-29 21:00:00,24.8,0.0,0.468,7.9,21.1,288,3,4,Normal Operations
2025-09-29 22:00:00,24.6,0.0,0.468,6.5,21.0,803,10,0,Normal Operations
2025-09-29 23:00:00,24.3,0.0,0.468,7.6,20.7,546,5,3,Normal Operations
2025-09-30 00:00:00,23.8,0.0,0.468,6.5,20.5,680,3,1,Normal Operations
2025-09-30 01:00:00,23.7,0.0,0.468,5.8,20.0,889,9,3,Normal Operations
2025-09-30 02:00:00,23.6,0.0,0.468,3.6,19.0,960,8,4,Normal Operations
2025-09-30 03:00:00,23.4,0.0,0.468,3.6,18.6,346,3,2,Normal Operations
2025-09-30 04:00:00,23.0,0.0,0.468,4.3,18.6,175,9,3,Normal Operations
