time,temperature_2m,precipitation,soil_moisture_0_to_7cm,wind_gusts_10m,Rolling_72h_Rainfall
2025-09-22 19:00:00,26.9,0.0,0.387,9.4,3.0999999999999996
2025-09-22 20:00:00,26.2,0.0,0.387,10.8,3.0999999999999996
2025-09-22 21:00:00,25.3,0.0,0.388,10.4,3.0999999999999996
2025-09-22 22:00:00,24.4,0.0,0.388,7.6,3.0999999999999996
2025-09-22 23:00:00,23.6,0.0,0.389,6.1,3.0999999999999996
2025-09-23 00:00:00,23.2,0.0,0.389,7.2,3.0999999999999996
2025-09-23 01:00:00,23.3,0.0,0.39,5.8,3.0999999999999996
2025-09-23 02:00:00,23.4,0.0,0.39,2.5,2.0
2025-09-23 03:00:00,23.1,0.0,0.391,2.2,2.0
2025-09-23 04:00:00,22.7,0.0,0.391,4.0,2.0
2025-09-23 05:00:00,22.6,0.0,0.391,4.7,2.0
2025-09-23 06:00:00,24.0,0.0,0.385,11.2,2.0
2025-09-23 07:00:00,25.4,0.0,0.385,13.3,2.0
2025-09-23 08:00:00,27.0,0.0,0.384,17.6,2.0
2025-09-23 09:00:00,28.6,0.0,0.383,20.5,2.0
2025-09-23 10:00:00,30.4,0.0,0.381,22.0,2.0
2025-09-23 11:00:00,31.0,0.0,0.379,29.5,2.0
2025-09-23 12:00:00,31.4,0.0,0.376,29.9,2.0
2025-09-23 13:00:00,31.7,0.1,0.374,28.1,2.0
2025-09-23 14:00:00,31.8,0.0,0.371,26.6,1.9
2025-09-23 15:00:00,31.4,0.0,0.369,26.6,0.4
2025-09-23 16:00:00,30.3,0.0,0.368,26.6,0.30000000000000004
2025-09-23 17:00:00,29.0,0.0,0.367,21.6,0.30000000000000004
2025-09-23 18:00:00,28.2,0.0,0.368,17.3,0.30000000000000004
2025-09-23 19:00:00,27.4,0.0,0.368,13.7,0.30000000000000004
2025-09-23 20:00:00,26.5,0.0,0.368,11.2,0.30000000000000004
2025-09-23 21:00:00,26.1,0.0,0.369,8.6,0.30000000000000004
2025-09-23 22:00:00,25.8,0.0,0.369,10.1,0.30000000000000004
2025-09-23 23:00:00,25.5,0.0,0.369,13.3,0.30000000000000004
2025-09-24 00:00:00,25.3,0.0,0.37,17.6,0.30000000000000004
2025-09-24 01:00:00,25.1,0.0,0.37,21.6,0.30000000000000004
2025-09-24 02:00:00,24.9,0.0,0.37,22.3,0.30000000000000004
2025-09-24 03:00:00,24.7,0.0,0.37,23.0,0.30000000000000004
2025-09-24 04:00:00,24.3,0.0,0.371,23.0,0.30000000000000004
2025-09-24 05:00:00,24.1,0.0,0.371,20.5,0.30000000000000004
2025-09-24 06:00:00,24.9,0.0,0.376,19.8,0.30000000000000004
2025-09-24 07:00:00,25.9,0.0,0.376,20.9,0.30000000000000004
2025-09-24 08:00:00,27.5,0.0,0.375,23.4,0.30000000000000004
2025-09-24 09:00:00,29.1,0.0,0.373,28.4,0.2
2025-09-24 10:00:00,30.2,0.0,0.371,39.2,0.1
2025-09-24 11:00:00,31.0,0.0,0.369,42.5,0.1
2025-09-24 12:00:00,31.5,0.0,0.367,46.8,0.1
2025-09-24 13:00:00,31.7,0.0,0.364,43.6,0.1
2025-09-24 14:00:00,29.6,0.9,0.372,39.2,1.0
2025-09-24 15:00:00,26.4,3.4,0.413,29.5,4.4
2025-09-24 16:00:00,27.0,0.3,0.416,10.1,4.7
2025-09-24 17:00:00,26.8,0.0,0.416,9.0,4.7
2025-09-24 18:00:00,26.6,0.1,0.377,6.5,4.8
2025-09-24 19:00:00,26.5,0.0,0.378,2.2,4.8
2025-09-24 20:00:00,26.2,0.0,0.378,2.9,4.8
2025-09-24 21:00:00,25.6,0.0,0.378,5.4,4.8
2025-09-24 22:00:00,25.4,0.1,0.379,13.7,4.9
2025-09-24 23:00:00,24.2,2.6,0.414,18.4,7.5
2025-09-25 00:00:00,23.3,2.2,0.444,17.3,9.7
2025-09-25 01:00:00,23.2,0.0,0.444,15.8,9.7
2025-09-25 02:00:00,23.2,0.4,0.449,14.0,10.1
2025-09-25 03:00:00,23.3,0.2,0.45,18.0,10.3
2025-09-25 04:00:00,23.2,0.0,0.45,18.7,10.3
2025-09-25 05:00:00,23.3,0.0,0.449,19.4,10.3
2025-09-25 06:00:00,23.9,0.8,0.5,24.5,11.1
2025-09-25 07:00:00,24.6,0.2,0.498,28.1,11.3
2025-09-25 08:00:00,25.1,0.3,0.497,27.7,11.6
2025-09-25 09:00:00,26.4,0.0,0.495,34.2,11.6
2025-09-25 10:00:00,27.6,0.1,0.492,33.8,11.700000000000001
2025-09-25 11:00:00,28.8,0.1,0.489,32.8,11.8
2025-09-25 12:00:00,29.0,0.2,0.487,34.2,12.0
2025-09-25 13:00:00,28.6,0.5,0.488,34.2,12.5
2025-09-25 14:00:00,26.6,4.8,0.509,28.4,17.3
2025-09-25 15:00:00,26.0,0.8,0.509,29.2,18.1
2025-09-25 16:00:00,26.7,0.0,0.504,24.5,18.1
2025-09-25 17:00:00,26.5,0.0,0.501,21.6,18.1
2025-09-25 18:00:00,25.9,0.0,0.48,25.6,18.1
2025-09-25 19:00:00,25.4,0.0,0.479,21.2,18.1
2025-09-25 20:00:00,25.3,0.0,0.479,19.4,18.1
2025-09-25 21:00:00,25.1,0.0,0.478,20.5,18.1
2025-09-25 22:00:00,24.9,0.0,0.478,20.9,18.1
2025-09-25 23:00:00,24.8,0.0,0.477,22.0,18.1
2025-09-26 00:00:00,24.7,0.0,0.477,22.7,18.1
2025-09-26 01:00:00,24.8,0.0,0.477,22.7,18.1
2025-09-26 02:00:00,24.7,0.0,0.476,22.3,18.1
2025-09-26 03:00:00,24.6,0.0,0.476,20.5,18.1
2025-09-26 04:00:00,24.5,0.0,0.476,21.6,18.1
2025-09-26 05:00:00,24.5,0.0,0.475,22.0,18.1
2025-09-26 06:00:00,26.1,0.0,0.462,18.7,18.1
2025-09-26 07:00:00,27.3,0.0,0.462,19.8,18.1
2025-09-26 08:00:00,28.6,0.0,0.461,20.5,18.1
2025-09-26 09:00:00,30.0,0.1,0.459,24.1,18.2
2025-09-26 10:00:00,31.0,0.1,0.458,26.6,18.3
2025-09-26 11:00:00,31.6,0.2,0.456,27.4,18.5
2025-09-26 12:00:00,31.9,0.1,0.455,27.0,18.6
2025-09-26 13:00:00,29.6,4.1,0.504,27.4,22.599999999999998
2025-09-26 14:00:00,27.0,5.4,0.509,25.6,28.0
2025-09-26 15:00:00,27.8,0.1,0.505,18.0,28.099999999999998
2025-09-26 16:00:00,28.3,0.0,0.501,20.9,28.099999999999998
2025-09-26 17:00:00,27.4,0.0,0.498,19.8,28.099999999999998
2025-09-26 18:00:00,26.8,0.0,0.492,13.7,28.099999999999998
2025-09-26 19:00:00,26.2,0.1,0.491,18.7,28.2
2025-09-26 20:00:00,26.0,0.0,0.49,23.0,28.2
2025-09-26 21:00:00,25.5,0.2,0.49,24.5,28.4
2025-09-26 22:00:00,25.1,0.1,0.489,20.2,28.5
2025-09-26 23:00:00,24.7,0.3,0.491,21.6,28.799999999999997
2025-09-27 00:00:00,24.7,0.2,0.491,23.0,29.0
2025-09-27 01:00:00,24.5,0.5,0.494,22.7,29.5
2025-09-27 02:00:00,24.5,1.0,0.504,22.0,30.5
2025-09-27 03:00:00,24.5,0.4,0.504,18.7,30.9
2025-09-27 04:00:00,24.4,0.0,0.501,18.7,30.9
2025-09-27 05:00:00,24.2,0.5,0.505,19.1,31.4
2025-09-27 06:00:00,25.2,0.1,0.496,19.8,31.5
2025-09-27 07:00:00,25.9,0.1,0.495,21.6,31.599999999999998
2025-09-27 08:00:00,26.4,0.1,0.495,21.2,31.7
2025-09-27 09:00:00,27.8,0.6,0.498,25.2,32.3
2025-09-27 10:00:00,27.7,0.2,0.497,25.6,32.5
2025-09-27 11:00:00,28.7,0.2,0.495,25.2,32.699999999999996
2025-09-27 12:00:00,29.7,0.2,0.494,27.7,32.9
2025-09-27 13:00:00,29.8,0.1,0.491,27.7,33.0
2025-09-27 14:00:00,26.8,5.1,0.51,27.0,37.2
2025-09-27 15:00:00,27.7,0.1,0.506,12.6,33.9
2025-09-27 16:00:00,26.3,5.8,0.52,22.7,39.4
2025-09-27 17:00:00,25.6,2.3,0.503,23.8,41.699999999999996
2025-09-27 18:00:00,25.9,0.0,0.496,10.1,41.6
2025-09-27 19:00:00,25.7,0.0,0.495,8.3,41.6
2025-09-27 20:00:00,25.6,0.0,0.495,14.0,41.6
2025-09-27 21:00:00,25.5,0.0,0.494,23.0,41.6
2025-09-27 22:00:00,25.4,0.0,0.494,26.3,41.5
2025-09-27 23:00:00,25.1,0.0,0.493,26.3,38.9
2025-09-28 00:00:00,24.8,0.0,0.492,23.8,36.699999999999996
2025-09-28 01:00:00,24.5,0.1,0.492,23.4,36.8
2025-09-28 02:00:00,24.3,0.1,0.493,23.0,36.5
2025-09-28 03:00:00,24.1,0.1,0.492,22.3,36.4
2025-09-28 04:00:00,23.9,0.0,0.492,22.3,36.4
2025-09-28 05:00:00,23.8,0.0,0.492,19.1,36.4
2025-09-28 06:00:00,24.2,0.2,0.494,21.6,35.8
2025-09-28 07:00:00,25.3,0.1,0.494,28.1,35.7
2025-09-28 08:00:00,26.0,0.2,0.494,32.0,35.599999999999994
2025-09-28 09:00:00,27.1,0.1,0.493,31.3,35.699999999999996
2025-09-28 10:00:00,28.2,0.1,0.491,32.4,35.699999999999996
2025-09-28 11:00:00,28.5,0.1,0.489,35.3,35.7
2025-09-28 12:00:00,28.8,0.1,0.487,35.6,35.6
2025-09-28 13:00:00,29.6,0.1,0.484,32.8,35.199999999999996
2025-09-28 14:00:00,29.8,0.1,0.482,31.7,30.499999999999996
2025-09-28 15:00:00,30.0,0.1,0.481,29.2,29.799999999999997
2025-09-28 16:00:00,28.0,0.3,0.482,26.6,30.099999999999998
2025-09-28 17:00:00,27.7,0.0,0.482,17.3,30.099999999999998
2025-09-28 18:00:00,27.0,0.0,0.467,12.2,30.099999999999998
2025-09-28 19:00:00,26.1,0.1,0.468,11.5,30.199999999999996
2025-09-28 20:00:00,25.4,0.3,0.471,19.4,30.499999999999996
2025-09-28 21:00:00,25.0,0.0,0.471,16.2,30.499999999999996
2025-09-28 22:00:00,25.0,0.2,0.473,16.6,30.699999999999996
2025-09-28 23:00:00,25.0,0.0,0.473,14.4,30.699999999999996
2025-09-29 00:00:00,24.7,0.0,0.474,11.9,30.699999999999996
2025-09-29 01:00:00,24.6,0.0,0.474,11.9,30.699999999999996
2025-09-29 02:00:00,24.1,0.0,0.474,10.4,30.699999999999996
2025-09-29 03:00:00,23.8,0.0,0.474,11.5,30.699999999999996
2025-09-29 04:00:00,23.5,0.0,0.474,11.5,30.699999999999996
2025-09-29 05:00:00,23.2,0.0,0.474,10.8,30.699999999999996
2025-09-29 06:00:00,24.4,0.0,0.471,9.0,30.699999999999996
2025-09-29 07:00:00,25.4,0.0,0.471,14.4,30.699999999999996
2025-09-29 08:00:00,26.2,0.1,0.472,18.0,30.799999999999997
2025-09-29 09:00:00,27.2,0.1,0.471,18.4,30.8
2025-09-29 10:00:00,28.2,0.1,0.47,19.8,30.799999999999997
2025-09-29 11:00:00,29.2,0.0,0.467,21.6,30.599999999999998
2025-09-29 12:00:00,29.8,0.1,0.465,21.6,30.599999999999998
2025-09-29 13:00:00,30.1,0.0,0.462,21.2,26.5
2025-09-29 14:00:00,29.9,0.0,0.46,16.9,21.1
2025-09-29 15:00:00,29.4,0.2,0.46,17.6,21.2
2025-09-29 16:00:00,28.9,0.2,0.46,16.2,21.4
2025-09-29 17:00:00,27.9,0.0,0.46,10.8,21.4
2025-09-29 18:00:00,26.2,0.0,0.468,8.3,21.4
2025-09-29 19:00:00,25.7,0.0,0.468,7.9,21.299999999999997
2025-09-29 20:00:00,25.1,0.0,0.468,9.0,21.299999999999997
2025-09-29 21:00:00,24.8,0.0,0.468,7.9,21.099999999999998
2025-09-29 22:00:00,24.6,0.0,0.468,6.5,20.999999999999996
2025-09-29 23:00:00,24.3,0.0,0.468,7.6,20.7
2025-09-30 00:00:00,23.8,0.0,0.468,6.5,20.499999999999996
2025-09-30 01:00:00,23.7,0.0,0.468,5.8,19.999999999999996
2025-09-30 02:00:00,23.6,0.0,0.468,3.6,19.0
2025-09-30 03:00:00,23.4,0.0,0.468,3.6,18.599999999999998
2025-09-30 04:00:00,23.0,0.0,0.468,4.3,18.599999999999998
2025-09-30 05:00:00,23.1,0.0,0.468,7.2,18.099999999999998
2025-09-30 06:00:00,24.7,0.0,0.444,9.0,17.999999999999996
2025-09-30 07:00:00,26.1,0.0,0.445,8.3,17.9
2025-09-30 08:00:00,27.5,0.1,0.445,10.4,17.9
2025-09-30 09:00:00,28.7,0.2,0.445,13.0,17.5
2025-09-30 10:00:00,29.6,0.0,0.444,13.7,17.299999999999997
2025-09-30 11:00:00,30.5,0.1,0.442,12.6,17.2
2025-09-30 12:00:00,30.8,0.0,0.439,15.1,17.0
2025-09-30 13:00:00,30.9,0.0,0.437,15.1,16.9
2025-09-30 14:00:00,31.1,0.0,0.434,13.0,11.799999999999999
2025-09-30 15:00:00,29.7,0.2,0.435,18.7,11.9
2025-09-30 16:00:00,29.2,0.1,0.435,18.7,6.2
2025-09-30 17:00:00,27.2,0.1,0.436,10.4,4.0
2025-09-30 18:00:00,25.9,0.3,0.439,13.3,4.3
2025-09-30 19:00:00,24.9,2.0,0.464,15.8,6.300000000000001
2025-09-30 20:00:00,24.7,0.0,0.464,14.8,6.300000000000001
2025-09-30 21:00:00,24.4,0.0,0.464,7.9,6.300000000000001
2025-09-30 22:00:00,24.1,0.0,0.464,10.4,6.300000000000001
2025-09-30 23:00:00,23.8,0.0,0.464,6.1,6.300000000000001
2025-10-01 00:00:00,23.5,0.0,0.464,8.6,6.300000000000001
2025-10-01 01:00:00,23.4,0.0,0.464,9.4,6.200000000000001
2025-10-01 02:00:00,23.1,0.0,0.463,9.7,6.1
2025-10-01 03:00:00,22.8,0.0,0.463,6.5,6.0
2025-10-01 04:00:00,22.8,0.0,0.463,3.2,6.0
2025-10-01 05:00:00,24.0,0.0,0.47,1.1,6.0
2025-10-01 06:00:00,24.8,0.0,0.47,9.0,5.800000000000001
2025-10-01 07:00:00,25.7,0.0,0.469,16.6,5.700000000000001
2025-10-01 08:00:00,27.1,0.0,0.469,24.5,5.5
2025-10-01 09:00:00,28.4,0.0,0.467,31.3,5.4
2025-10-01 10:00:00,29.3,0.1,0.465,32.4,5.4
2025-10-01 11:00:00,30.3,0.0,0.463,28.4,5.300000000000001
2025-10-01 12:00:00,30.7,0.0,0.459,28.4,5.2
2025-10-01 13:00:00,31.1,0.0,0.456,27.4,5.1000000000000005
2025-10-01 14:00:00,30.6,0.0,0.453,23.4,5.0
2025-10-01 15:00:00,28.1,2.0,0.475,24.1,6.9
2025-10-01 16:00:00,24.8,4.6,0.5,27.7,11.2
2025-10-01 17:00:00,25.7,0.1,0.479,13.0,11.3
2025-10-01 18:00:00,25.0,0.0,0.479,5.4,11.3
2025-10-01 19:00:00,24.7,0.0,0.478,3.6,11.200000000000001
2025-10-01 20:00:00,24.6,0.0,0.478,3.6,10.9
2025-10-01 21:00:00,24.4,0.0,0.478,7.2,10.9
2025-10-01 22:00:00,24.1,0.0,0.477,7.2,10.700000000000001
2025-10-01 23:00:00,24.4,0.0,0.465,9.0,10.700000000000001
2025-10-02 00:00:00,24.2,0.0,0.465,11.2,10.700000000000001
2025-10-02 01:00:00,24.0,0.0,0.466,11.5,10.700000000000001
2025-10-02 02:00:00,23.9,0.0,0.466,13.7,10.700000000000001
2025-10-02 03:00:00,23.7,0.0,0.466,14.0,10.700000000000001
2025-10-02 04:00:00,23.5,0.0,0.466,11.9,10.700000000000001
2025-10-02 05:00:00,23.4,0.0,0.457,9.7,10.700000000000001
2025-10-02 06:00:00,24.1,0.0,0.458,8.6,10.700000000000001
2025-10-02 07:00:00,25.8,0.0,0.458,12.6,10.700000000000001
2025-10-02 08:00:00,27.2,0.3,0.46,23.4,10.899999999999999
2025-10-02 09:00:00,27.2,0.2,0.46,28.8,11.0
2025-10-02 10:00:00,28.9,0.1,0.459,29.5,11.0
2025-10-02 11:00:00,30.0,0.1,0.459,32.4,11.1
2025-10-02 12:00:00,30.5,0.0,0.456,29.9,11.0
2025-10-02 13:00:00,29.7,2.7,0.484,29.9,13.7
2025-10-02 14:00:00,27.6,5.0,0.511,26.6,18.7
2025-10-02 15:00:00,27.3,0.1,0.505,23.4,18.6
2025-10-02 16:00:00,27.8,0.0,0.501,13.3,18.400000000000002
2025-10-02 17:00:00,26.1,0.0,0.476,14.0,18.400000000000002
2025-10-02 18:00:00,25.6,0.0,0.478,6.8,18.400000000000002
2025-10-02 19:00:00,25.6,0.0,0.479,17.6,18.400000000000002
2025-10-02 20:00:00,25.1,0.0,0.48,19.1,18.400000000000002
2025-10-02 21:00:00,25.0,0.0,0.481,19.8,18.400000000000002
2025-10-02 22:00:00,24.9,0.0,0.482,21.2,18.400000000000002
2025-10-02 23:00:00,25.2,0.0,0.479,20.9,18.400000000000002
2025-10-03 00:00:00,25.2,0.0,0.479,19.8,18.400000000000002
2025-10-03 01:00:00,25.0,0.0,0.479,21.6,18.400000000000002
2025-10-03 02:00:00,24.9,0.0,0.48,22.0,18.400000000000002
2025-10-03 03:00:00,24.7,0.0,0.48,21.6,18.400000000000002
2025-10-03 04:00:00,24.5,0.0,0.48,21.6,18.400000000000002
2025-10-03 05:00:00,24.6,0.1,0.473,19.4,18.5
2025-10-03 06:00:00,24.8,0.0,0.474,23.8,18.5
2025-10-03 07:00:00,25.3,0.0,0.474,25.2,18.5
2025-10-03 08:00:00,25.8,0.1,0.476,24.8,18.5
2025-10-03 09:00:00,26.8,0.1,0.476,28.8,18.400000000000002
2025-10-03 10:00:00,26.9,0.0,0.476,30.2,18.400000000000002
2025-10-03 11:00:00,26.7,0.0,0.482,30.2,18.3
2025-10-03 12:00:00,27.2,0.1,0.482,23.0,18.4
2025-10-03 13:00:00,27.3,0.1,0.482,22.7,18.5
2025-10-03 14:00:00,27.6,0.0,0.481,23.8,18.5
2025-10-03 15:00:00,28.1,0.0,0.479,24.8,18.3
2025-10-03 16:00:00,27.8,0.6,0.483,23.8,18.799999999999997
2025-10-03 17:00:00,26.2,0.4,0.47,28.1,19.1
2025-10-03 18:00:00,25.7,0.0,0.47,16.2,18.8
2025-10-03 19:00:00,25.1,0.0,0.47,13.0,16.8
2025-10-03 20:00:00,24.7,0.0,0.471,11.5,16.8
2025-10-03 21:00:00,24.3,0.3,0.473,11.9,17.1
2025-10-03 22:00:00,23.9,0.1,0.474,7.9,17.2
2025-10-03 23:00:00,24.6,0.0,0.465,6.5,17.2
2025-10-04 00:00:00,24.8,0.0,0.465,12.2,17.2
2025-10-04 01:00:00,24.7,0.0,0.466,13.0,17.2
2025-10-04 02:00:00,24.5,0.0,0.466,13.3,17.2
2025-10-04 03:00:00,24.2,0.0,0.467,13.7,17.2
2025-10-04 04:00:00,24.2,0.0,0.467,13.3,17.2
2025-10-04 05:00:00,24.4,0.0,0.48,11.9,17.2
2025-10-04 06:00:00,24.6,0.1,0.481,14.0,17.3
2025-10-04 07:00:00,25.3,0.0,0.481,22.0,17.3
2025-10-04 08:00:00,26.0,0.0,0.48,27.0,17.3
2025-10-04 09:00:00,27.7,0.0,0.479,29.5,17.3
2025-10-04 10:00:00,29.0,0.0,0.476,27.4,17.2
2025-10-04 11:00:00,29.8,0.1,0.474,28.1,17.299999999999997
2025-10-04 12:00:00,30.3,0.1,0.471,29.2,17.4
2025-10-04 13:00:00,31.0,0.0,0.469,28.1,17.4
2025-10-04 14:00:00,28.4,0.0,0.467,32.4,17.4
2025-10-04 15:00:00,26.2,0.2,0.467,29.2,15.599999999999998
2025-10-04 16:00:00,26.5,0.0,0.467,19.8,11.0
2025-10-04 17:00:00,27.5,0.0,0.478,13.7,10.899999999999999
2025-10-04 18:00:00,26.4,0.0,0.478,9.7,10.899999999999999
2025-10-04 19:00:00,26.0,0.0,0.478,5.4,10.899999999999999
2025-10-04 20:00:00,25.6,0.0,0.477,5.0,10.899999999999999
2025-10-04 21:00:00,25.3,0.0,0.477,5.4,10.899999999999999
2025-10-04 22:00:00,24.9,0.0,0.477,6.1,10.899999999999999
2025-10-04 23:00:00,24.6,0.9,0.486,7.6,11.799999999999999
2025-10-05 00:00:00,24.3,0.1,0.486,6.1,11.9
2025-10-05 01:00:00,23.9,0.0,0.485,4.0,11.9
2025-10-05 02:00:00,23.7,0.0,0.484,5.4,11.9
2025-10-05 03:00:00,23.3,0.0,0.484,5.4,11.9
2025-10-05 04:00:00,23.2,0.0,0.483,3.2,11.9
2025-10-05 05:00:00,23.6,0.0,0.465,2.5,11.9
2025-10-05 06:00:00,24.3,0.0,0.466,6.5,11.9
2025-10-05 07:00:00,25.1,0.7,0.471,14.8,12.6
2025-10-05 08:00:00,25.3,2.3,0.499,15.5,14.600000000000001
2025-10-05 09:00:00,26.3,0.5,0.5,14.0,14.899999999999999
2025-10-05 10:00:00,26.8,0.2,0.499,14.4,15.0
2025-10-05 11:00:00,28.6,0.3,0.5,15.1,15.2
2025-10-05 12:00:00,29.6,0.1,0.496,22.3,15.3
2025-10-05 13:00:00,29.9,0.1,0.493,23.0,12.700000000000001
2025-10-05 14:00:00,27.7,0.2,0.491,31.3,7.9
2025-10-05 15:00:00,26.2,1.4,0.504,31.3,9.2
2025-10-05 16:00:00,25.6,0.7,0.507,19.4,9.9
2025-10-05 17:00:00,25.6,0.6,0.495,10.4,10.5
2025-10-05 18:00:00,25.1,0.0,0.494,8.6,10.5
2025-10-05 19:00:00,24.9,0.7,0.499,4.7,11.2
2025-10-05 20:00:00,24.4,2.7,0.504,10.1,13.9
2025-10-05 21:00:00,24.4,1.7,0.518,7.6,15.6
2025-10-05 22:00:00,24.1,1.3,0.517,9.7,16.9
2025-10-05 23:00:00,24.2,1.7,0.514,8.6,18.6
2025-10-06 00:00:00,24.2,1.7,0.499,6.5,20.3
2025-10-06 01:00:00,24.0,1.7,0.517,6.5,22.0
2025-10-06 02:00:00,23.7,1.0,0.517,7.6,23.0
2025-10-06 03:00:00,23.7,1.5,0.516,6.1,24.5
2025-10-06 04:00:00,23.6,0.4,0.515,5.8,24.9
2025-10-06 05:00:00,23.6,0.2,0.508,3.6,25.0
2025-10-06 06:00:00,23.9,0.0,0.505,8.6,25.0
2025-10-06 07:00:00,25.0,0.0,0.502,11.9,25.0
2025-10-06 08:00:00,25.7,0.1,0.501,11.9,25.0
2025-10-06 09:00:00,26.0,0.2,0.501,13.7,25.099999999999998
2025-10-06 10:00:00,25.9,0.2,0.501,17.6,25.3
2025-10-06 11:00:00,27.4,0.1,0.5,19.1,25.4
2025-10-06 12:00:00,28.6,0.1,0.497,16.9,25.4
2025-10-06 13:00:00,29.0,0.0,0.493,16.9,25.3
2025-10-06 14:00:00,29.0,0.0,0.49,16.6,25.3
2025-10-06 15:00:00,29.0,0.0,0.488,17.6,25.3
2025-10-06 16:00:00,28.5,0.0,0.487,15.8,24.7
2025-10-06 17:00:00,27.3,0.0,0.487,14.0,24.3
2025-10-06 18:00:00,26.1,0.0,0.486,9.0,24.3
2025-10-06 19:00:00,25.6,0.0,0.486,10.8,24.3
2025-10-06 20:00:00,25.0,0.0,0.486,12.6,24.3
2025-10-06 21:00:00,24.6,0.0,0.486,12.6,24.0
2025-10-06 22:00:00,23.9,0.0,0.485,10.4,23.900000000000002
2025-10-06 23:00:00,23.3,0.0,0.478,7.2,23.900000000000002
2025-10-07 00:00:00,23.5,0.0,0.479,2.9,23.900000000000002
2025-10-07 01:00:00,23.1,0.0,0.479,12.2,23.900000000000002
2025-10-07 02:00:00,22.7,0.0,0.48,14.4,23.900000000000002
2025-10-07 03:00:00,22.1,0.0,0.48,4.3,23.900000000000002
2025-10-07 04:00:00,21.4,4.4,0.504,24.5,28.300000000000004
2025-10-07 05:00:00,21.9,1.7,0.517,18.7,30.000000000000004
2025-10-07 06:00:00,22.1,0.2,0.512,11.2,30.1
2025-10-07 07:00:00,23.2,0.0,0.509,9.7,30.1
2025-10-07 08:00:00,24.9,0.0,0.506,11.9,30.1
2025-10-07 09:00:00,26.5,0.0,0.503,13.0,30.1
2025-10-07 10:00:00,27.9,0.0,0.499,16.9,30.1
2025-10-07 11:00:00,29.6,0.0,0.476,19.8,30.0
2025-10-07 12:00:00,30.1,0.0,0.473,14.8,29.900000000000002
2025-10-07 13:00:00,30.3,0.0,0.47,16.9,29.900000000000002
2025-10-07 14:00:00,30.1,0.1,0.468,18.0,30.0
2025-10-07 15:00:00,29.8,0.1,0.467,19.4,29.9
2025-10-07 16:00:00,28.8,0.5,0.47,19.1,30.4
2025-10-07 17:00:00,27.9,0.0,0.47,11.2,30.4
2025-10-07 18:00:00,26.4,0.0,0.471,3.2,30.4
2025-10-07 19:00:00,25.8,0.0,0.471,4.0,30.4
2025-10-07 20:00:00,25.0,0.0,0.471,4.7,30.4
2025-10-07 21:00:00,24.2,0.0,0.471,5.8,30.4
2025-10-07 22:00:00,23.6,0.0,0.471,7.2,30.4
2025-10-07 23:00:00,24.2,0.0,0.448,7.2,29.5
2025-10-08 00:00:00,23.8,0.0,0.449,7.6,29.4
2025-10-08 01:00:00,23.3,0.0,0.45,8.3,29.4
2025-10-08 02:00:00,22.8,0.0,0.451,6.5,29.4
2025-10-08 03:00:00,22.4,0.0,0.452,7.9,29.4
2025-10-08 04:00:00,22.4,0.0,0.453,8.6,29.4
2025-10-08 05:00:00,22.3,0.0,0.456,10.8,29.4
2025-10-08 06:00:00,23.0,0.0,0.456,11.5,29.4
2025-10-08 07:00:00,24.8,0.0,0.457,12.6,28.7
2025-10-08 08:00:00,26.8,0.0,0.456,16.6,26.4
2025-10-08 09:00:00,28.3,0.0,0.454,20.2,25.9
2025-10-08 10:00:00,29.5,0.0,0.452,21.6,25.7
2025-10-08 11:00:00,30.1,0.0,0.449,21.6,25.4
2025-10-08 12:00:00,30.4,0.0,0.446,21.2,25.3
2025-10-08 13:00:00,30.5,0.0,0.443,21.2,25.2
2025-10-08 14:00:00,30.3,0.0,0.44,20.5,25.0
2025-10-08 15:00:00,29.9,0.0,0.439,20.2,23.6
2025-10-08 16:00:00,29.4,0.0,0.438,19.1,22.900000000000002
2025-10-08 17:00:00,27.4,0.0,0.413,9.7,22.3
2025-10-08 18:00:00,26.2,0.0,0.415,10.4,22.3
2025-10-08 19:00:00,26.1,0.0,0.416,18.4,21.6
2025-10-08 20:00:00,25.1,0.0,0.417,18.7,18.9
2025-10-08 21:00:00,24.6,0.0,0.418,17.3,17.2
2025-10-08 22:00:00,24.5,0.0,0.419,19.4,15.9
2025-10-08 23:00:00,24.1,0.0,0.408,17.6,14.200000000000001
2025-10-09 00:00:00,24.4,0.0,0.41,20.2,12.5
2025-10-09 01:00:00,24.2,0.0,0.411,19.4,10.8
2025-10-09 02:00:00,23.8,0.0,0.412,20.2,9.8
2025-10-09 03:00:00,23.0,0.0,0.413,18.4,8.3
2025-10-09 04:00:00,22.6,0.0,0.414,16.6,7.9
2025-10-09 05:00:00,23.6,0.0,0.406,19.4,7.7
2025-10-09 06:00:00,23.7,0.0,0.407,25.2,7.7
2025-10-09 07:00:00,24.8,0.0,0.408,22.7,7.7
2025-10-09 08:00:00,26.5,0.0,0.408,23.4,7.6000000000000005
2025-10-09 09:00:00,28.3,0.0,0.407,24.5,7.4
2025-10-09 10:00:00,29.5,0.0,0.406,24.8,7.2
2025-10-09 11:00:00,30.1,0.0,0.417,23.4,7.1000000000000005
2025-10-09 12:00:00,30.4,0.0,0.415,20.2,7.0
2025-10-09 13:00:00,30.2,0.0,0.412,20.9,7.0
2025-10-09 14:00:00,30.0,0.0,0.41,22.3,7.0
